0,-9.9203348,-63.0487542
1,-9.9213773,-63.0458402
2,-9.9039529,-63.0559969
3,-9.9218649,-63.0444455
4,-9.9046677,-63.0556756
5,-9.9048282,-63.0556189
6,-9.9223925,-63.043057
7,-9.892807,-63.0169493
8,-9.9047643,-63.0563039
9,-9.922842,-63.0417543
10,-9.9048769,-63.0561569
11,-9.9046783,-63.0561648
12,-9.9233377,-63.0403629
13,-9.9048351,-63.0556721
14,-9.904717,-63.0556206
15,-9.9047721,-63.0556169
16,-9.9238392,-63.0389536
17,-9.9243215,-63.0375761
18,-9.9094489,-63.0330015
19,-9.9106824,-63.0329899
20,-9.894304,-63.0360774
21,-9.9255502,-63.0341982
22,-9.9174839,-63.0281641
23,-9.8943093,-63.0367619
24,-9.9187713,-63.0281378
25,-9.9263682,-63.0319416
26,-9.8943177,-63.0374779
27,-9.8934705,-63.0169366
28,-9.8943278,-63.0381882
29,-9.9201709,-63.0280955
30,-9.8943206,-63.0388728
31,-9.8943272,-63.0395999
32,-9.9269034,-63.0304368
33,-9.8943325,-63.0402869
34,-9.8943298,-63.0409666
35,-9.8943345,-63.0416987
36,-9.8943444,-63.0423739
37,-9.9273758,-63.0290831
38,-9.9221288,-63.0280768
39,-9.894355,-63.0430595
40,-9.8943467,-63.0438077
41,-9.8960951,-63.0347939
42,-9.8936222,-63.0499935
43,-9.8961191,-63.0353526
44,-9.9174683,-63.0272275
45,-9.8961223,-63.0360446
46,-9.89614,-63.036736
47,-9.8961581,-63.0374489
48,-9.8961758,-63.0381411
49,-9.8961931,-63.038821
50,-9.896213,-63.0395318
51,-9.8962338,-63.040249
52,-9.8962541,-63.0409458
53,-9.8962742,-63.0416376
54,-9.8962956,-63.0423703
55,-9.9461994,-63.0386923
56,-9.8963076,-63.0437495
57,-9.9187358,-63.0263092
58,-9.8975949,-63.034758
59,-9.8976023,-63.0353138
60,-9.897624,-63.0360059
61,-9.9201348,-63.0262845
62,-9.8976458,-63.036703
63,-9.9227678,-63.026237
64,-9.9230811,-63.0253321
65,-9.897666,-63.0373943
66,-9.8976839,-63.0381116
67,-9.8977009,-63.0387908
68,-9.918722,-63.0253974
69,-9.8977182,-63.0394933
70,-9.8977359,-63.0402048
71,-9.9174369,-63.0254096
72,-9.9140692,-63.034354
73,-9.8977669,-63.0416189
74,-9.91471,-63.0254534
75,-9.9140852,-63.0354464
76,-9.8977817,-63.0423281
77,-9.9147476,-63.0343386
78,-9.9139744,-63.0254711
79,-9.8978105,-63.0437035
80,-9.9147731,-63.0354496
81,-9.897752,-63.0409052
82,-9.9154524,-63.0343227
83,-9.9051135,-63.0188169
84,-9.9154987,-63.0354309
85,-9.9160875,-63.0343031
86,-9.9161353,-63.0354244
87,-9.916806,-63.034292
88,-9.9168398,-63.0354395
89,-9.9174942,-63.0342765
90,-9.8991556,-63.0359768
91,-9.9175326,-63.035422
92,-9.8991726,-63.0366784
93,-9.9182027,-63.0342545
94,-9.9182382,-63.0354047
95,-9.8991937,-63.0359775
96,-9.9188742,-63.0342318
97,-9.9189082,-63.0353873
98,-9.9096788,-63.0203542
99,-9.9241251,-63.0536194
100,-9.9084891,-63.0174132
101,-9.8723931,-63.0289479
102,-9.8992034,-63.0380637
103,-9.8992082,-63.0366823
104,-9.8992188,-63.0387605
105,-9.8992223,-63.0373629
106,-9.8992348,-63.0394806
107,-9.8992373,-63.0380639
108,-9.8992502,-63.0401769
109,-9.8992524,-63.0387665
110,-9.8778471,-63.0235993
111,-9.8992656,-63.040872
112,-9.8992676,-63.0394769
113,-9.8741442,-63.0195067
114,-9.8993122,-63.0429741
115,-9.8992812,-63.0415767
116,-9.8992825,-63.0401759
117,-9.8992969,-63.042286
118,-9.8992996,-63.0408723
119,-9.8993137,-63.0415738
120,-9.8993298,-63.0422934
121,-9.9219128,-63.0317378
122,-9.8754216,-63.0236571
123,-9.9220634,-63.0318501
124,-9.9221918,-63.0314895
125,-9.9219367,-63.0315331
126,-9.9213228,-63.0304022
127,-9.8766278,-63.0194187
128,-9.925936,-63.0170646
129,-9.906825,-63.0434566
130,-9.8766889,-63.0236269
131,-9.924386,-63.0218806
132,-9.9242999,-63.0218278
133,-9.9008152,-63.0346859
134,-9.9243555,-63.0216691
135,-9.9244382,-63.0217295
136,-9.9252303,-63.0194464
137,-9.9008272,-63.0352243
138,-9.8772954,-63.0236124
139,-9.9251517,-63.0193995
140,-9.9251727,-63.0193394
141,-9.9008456,-63.03594
142,-9.8778657,-63.0223506
143,-9.925258,-63.0193691
144,-9.9237698,-63.0236474
145,-9.8791843,-63.0223138
146,-9.9008636,-63.0366425
147,-9.9237027,-63.0235299
148,-9.9236729,-63.023615
149,-9.9008808,-63.0373107
150,-9.9237969,-63.0235703
151,-9.9231154,-63.0252322
152,-9.9008994,-63.0380378
153,-9.877886,-63.0219133
154,-9.9232044,-63.02526
155,-9.9009178,-63.0387539
156,-9.9231643,-63.0251169
157,-9.9232394,-63.02516
158,-9.9009351,-63.0394292
159,-9.9221657,-63.0279732
160,-9.8793944,-63.0218865
161,-9.9009533,-63.0401388
162,-9.9222439,-63.0280002
163,-9.9221962,-63.0278754
164,-9.9009712,-63.0408366
165,-9.9222767,-63.0279067
166,-9.9009892,-63.0415371
167,-9.9211616,-63.0308903
168,-9.921242,-63.0309218
169,-9.9013472,-63.0408265
170,-9.9211933,-63.0308059
171,-9.9014704,-63.0415265
172,-9.9212727,-63.030832
173,-9.9202441,-63.0335035
174,-9.9015606,-63.0401204
175,-9.9203279,-63.0335382
176,-9.9202663,-63.0334413
177,-9.9203497,-63.0334777
178,-9.922229,-63.0313848
179,-9.8795027,-63.0427243
180,-9.902294,-63.0346491
181,-9.8760516,-63.0254159
182,-9.9230826,-63.0316488
183,-9.8712459,-63.0302189
184,-9.8748759,-63.0365651
185,-9.9223322,-63.0310949
186,-9.8758948,-63.0194335
187,-9.8759201,-63.0215878
188,-9.8759891,-63.0236436
189,-9.8760506,-63.0194303
190,-9.8760983,-63.0215569
191,-9.876177,-63.0253957
192,-9.876713,-63.0215669
193,-9.8772211,-63.021528
194,-9.8761132,-63.0405146
195,-9.874807,-63.0215585
196,-9.874226,-63.0215901
197,-9.8767161,-63.036537
198,-9.9360862,-63.0309453
199,-9.8780615,-63.0365291
200,-9.8787675,-63.0365159
201,-9.8794417,-63.0364964
202,-9.8781383,-63.0404713
203,-9.8781212,-63.038434
204,-9.87811,-63.0390658
205,-9.9023072,-63.035189
206,-9.953493,-63.0169282
207,-9.9554931,-63.0169382
208,-9.9548517,-63.0169333
209,-9.9541577,-63.0169013
210,-9.9023248,-63.0359065
211,-9.902342,-63.0366047
212,-9.8543911,-63.0612136
213,-9.8543197,-63.0601681
214,-9.8544629,-63.0622663
215,-9.8523669,-63.0592308
216,-9.9023586,-63.0372823
217,-9.907088,-63.0345318
218,-9.9070817,-63.0343982
219,-9.9023765,-63.0380078
220,-9.8743191,-63.0365723
221,-9.9074704,-63.034387
222,-9.9074736,-63.0345228
223,-9.9023941,-63.0387242
224,-9.9087237,-63.0343571
225,-9.9087149,-63.0344844
226,-9.8670548,-63.0353558
227,-9.8876748,-63.0227929
228,-9.9024102,-63.0393816
229,-9.9087708,-63.0345529
230,-9.903253,-63.0393545
231,-9.9089015,-63.0345653
232,-9.8834636,-63.0240922
233,-9.9068884,-63.0461829
234,-9.908967,-63.0343482
235,-9.9089839,-63.0344775
236,-9.9038728,-63.0358712
237,-9.9157997,-63.0551533
238,-9.9042172,-63.0372284
239,-9.910717,-63.0343048
240,-9.9106636,-63.0318618
241,-9.904761,-63.0379216
242,-9.8883123,-63.0564536
243,-9.9141314,-63.0512163
244,-9.9231752,-63.0313945
245,-9.9157077,-63.0554295
246,-9.9157239,-63.0552935
247,-9.9155646,-63.0551967
248,-9.9161804,-63.0552307
249,-9.915729,-63.055171
250,-9.9162026,-63.0555701
251,-9.9161012,-63.0550116
252,-9.9158027,-63.0555834
253,-9.9162756,-63.0551548
254,-9.9161585,-63.0551482
255,-9.9159599,-63.0557492
256,-9.9161611,-63.0557321
257,-9.9046727,-63.0556249
258,-9.9148769,-63.0423884
259,-9.914897,-63.0433
260,-9.9149156,-63.0441469
261,-9.9162676,-63.0555475
262,-9.9166662,-63.0553774
263,-9.9152134,-63.0554414
264,-9.9085998,-63.0264939
265,-9.9064348,-63.0265293
266,-9.9038214,-63.0265794
267,-9.9038042,-63.0256518
268,-9.9064142,-63.0256006
269,-9.9063939,-63.0246937
270,-9.9037871,-63.0247242
271,-9.9108556,-63.0255591
272,-9.9131982,-63.0255028
273,-9.913187,-63.0245467
274,-9.910549,-63.0655562
275,-9.9087267,-63.0264794
276,-9.9108392,-63.0246039
277,-9.9108708,-63.0264375
278,-9.9132092,-63.0264015
279,-9.9108872,-63.0273862
280,-9.9087419,-63.0273936
281,-9.9109031,-63.0283063
282,-9.9132208,-63.0273504
283,-9.9132332,-63.0282491
284,-9.9109171,-63.029219
285,-9.9087776,-63.0292692
286,-9.908798,-63.0301681
287,-9.913497,-63.0556728
288,-9.9132551,-63.0301032
289,-9.9109309,-63.0301397
290,-9.9109472,-63.0311235
291,-9.9121272,-63.0311159
292,-9.9132686,-63.0311015
293,-9.9049411,-63.0562889
294,-9.9098953,-63.0311293
295,-9.9160021,-63.0223193
296,-9.9175244,-63.0310508
297,-9.9133714,-63.0300745
298,-9.9159924,-63.0235955
299,-9.8780946,-63.0574047
300,-9.9015679,-63.0155521
301,-9.9237316,-63.0234476
302,-9.9240415,-63.0225641
303,-9.9534465,-63.0161981
304,-9.9236899,-63.0238747
305,-9.8774722,-63.0404743
306,-9.8775206,-63.042773
307,-9.8817492,-63.0536141
308,-9.9179784,-63.0222174
309,-9.8843831,-63.0534776
310,-9.8811374,-63.0537316
311,-9.8844382,-63.0543623
312,-9.9241117,-63.0226749
313,-9.9186285,-63.0208335
314,-9.9187579,-63.0276653
315,-9.8829696,-63.054436
316,-9.881762,-63.0536982
317,-9.9146863,-63.02092
318,-9.8824169,-63.0544624
319,-9.881808,-63.0544918
320,-9.8822856,-63.053582
321,-9.8822857,-63.0536702
322,-9.8823303,-63.0544666
323,-9.8811683,-63.0545228
324,-9.9198811,-63.0304119
325,-9.8818101,-63.0545778
326,-9.882337,-63.0545571
327,-9.8823714,-63.0553595
328,-9.8829351,-63.0535491
329,-9.8816888,-63.0553981
330,-9.8824376,-63.0569073
331,-9.882566,-63.0515799
332,-9.8843424,-63.0528321
333,-9.9250579,-63.0355848
334,-9.8802925,-63.0483198
335,-9.8854979,-63.0527553
336,-9.8748545,-63.0351032
337,-9.8748934,-63.035257
338,-9.879394,-63.0350015
339,-9.8820372,-63.0349461
340,-9.9147828,-63.0300311
341,-9.9175074,-63.0299688
342,-9.9188134,-63.0299579
343,-9.9214795,-63.0299418
344,-9.9218067,-63.0289917
345,-9.8943376,-63.0346284
346,-9.894311,-63.0346012
347,-9.914768,-63.0291001
348,-9.9133594,-63.0291378
349,-9.9133483,-63.0282315
350,-9.9147538,-63.0282072
351,-9.8941432,-63.0346306
352,-9.9174966,-63.0290571
353,-9.9187946,-63.0290322
354,-9.8941839,-63.0348042
355,-9.8942222,-63.0348176
356,-9.9201464,-63.027184
357,-9.9187485,-63.0272027
358,-9.9224461,-63.0271591
359,-9.8943522,-63.0347412
360,-9.9133371,-63.0273078
361,-9.9133256,-63.0263648
362,-9.9147245,-63.0263642
363,-9.9174529,-63.0263158
364,-9.8943215,-63.034823
365,-9.9147391,-63.0272829
366,-9.8921768,-63.0348322
367,-9.8935231,-63.034808
368,-9.9201346,-63.0253786
369,-9.8928212,-63.0348206
370,-9.8924774,-63.0348268
371,-9.8924777,-63.0347162
372,-9.8906684,-63.0348774
373,-9.8901273,-63.0348962
374,-9.9035022,-63.0188636
375,-9.8887713,-63.0349341
376,-9.8884348,-63.0349391
377,-9.8894426,-63.0349099
378,-9.8884245,-63.0348276
379,-9.8897727,-63.0349037
380,-9.8897677,-63.0347905
381,-9.8988571,-63.0444633
382,-9.9021091,-63.0504029
383,-9.9131688,-63.0140876
384,-9.9130526,-63.0140956
385,-9.8943021,-63.0321685
386,-9.9193316,-63.017291
387,-9.9131766,-63.0236625
388,-9.912826,-62.9985114
389,-9.9207174,-63.0172812
390,-9.9131346,-63.0117397
391,-9.8943125,-63.0319668
392,-9.9216086,-63.03155
393,-9.913013,-63.0117459
394,-9.8941707,-63.0319683
395,-9.9131366,-63.0111115
396,-9.9130084,-63.0111077
397,-9.9088561,-63.0651125
398,-9.9248051,-63.0077046
399,-9.9255597,-63.0084965
400,-9.8941645,-63.0321528
401,-9.9088377,-63.0664995
402,-9.8942023,-63.0333821
403,-9.8941874,-63.0345928
404,-9.8911639,-63.0327033
405,-9.8927241,-63.0326722
406,-9.8938052,-63.0326631
407,-9.8938039,-63.0325664
408,-9.9201463,-63.0090719
409,-9.8896559,-63.0320395
410,-9.8913591,-63.03203
411,-9.8913593,-63.0322177
412,-9.8928097,-63.0320089
413,-9.8928128,-63.0321855
414,-9.8964675,-63.0319527
415,-9.8966007,-63.0321235
416,-9.8965891,-63.0319501
417,-9.9016561,-63.0155532
418,-9.899138,-63.0318845
419,-9.8990644,-63.0318827
420,-9.8989999,-63.0319345
421,-9.9178349,-63.0310454
422,-9.9181598,-63.0310398
423,-9.9185324,-63.0310333
424,-9.8990339,-63.0320904
425,-9.9192368,-63.031021
426,-9.9188359,-63.031028
427,-9.9195534,-63.0310155
428,-9.8991673,-63.0320877
429,-9.9201876,-63.0294556
430,-9.9201874,-63.0290135
431,-9.9198913,-63.0310096
432,-9.920198,-63.0304069
433,-9.9201981,-63.0310029
434,-9.9205847,-63.0309945
435,-9.8991274,-63.0321057
436,-9.9209164,-63.0304031
437,-9.8990107,-63.0318892
438,-9.9209917,-63.0313388
439,-9.899155,-63.0318943
440,-9.9209165,-63.0309829
441,-9.9186727,-63.0235372
442,-9.9014583,-63.0318639
443,-9.9014515,-63.0320327
444,-9.9171065,-63.02358
445,-9.9214041,-63.0234779
446,-9.9213852,-63.0226091
447,-9.9186583,-63.0226527
448,-9.916067,-63.0315867
449,-9.9160673,-63.0317666
450,-9.9161329,-63.0317654
451,-9.916133,-63.0315866
452,-9.9182201,-63.0315539
453,-9.918221,-63.0317245
454,-9.9179626,-63.0226573
455,-9.9132592,-63.020914
456,-9.9132535,-63.0204505
457,-9.9213682,-63.0207857
458,-9.9246772,-63.020752
459,-9.9213698,-63.0217238
460,-9.9235028,-63.0221142
461,-9.919166,-63.0240046
462,-9.9191701,-63.0249118
463,-9.9132161,-63.0173513
464,-9.9149526,-63.0173374
465,-9.9235,-63.0216626
466,-9.9243665,-63.0216377
467,-9.9166747,-63.0173234
468,-9.921974,-63.0172761
469,-9.9238604,-63.0172534
470,-9.925885,-63.0172231
471,-9.9180278,-63.0173069
472,-9.9180275,-63.0187009
473,-9.9181634,-63.0187007
474,-9.9181569,-63.0179751
475,-9.9181509,-63.0173054
476,-9.9181497,-63.0171722
477,-9.9181436,-63.0164866
478,-9.9181372,-63.0157717
479,-9.9224048,-63.0157125
480,-9.9260166,-63.0173208
481,-9.9181387,-63.0151148
482,-9.9181623,-63.0112853
483,-9.843145,-63.0599314
484,-9.9181637,-63.0146654
485,-9.9172124,-63.0146717
486,-9.9169493,-63.048453
487,-9.8421961,-62.9793807
488,-9.9176688,-63.0465029
489,-9.9044872,-63.0476126
490,-9.8579015,-62.9790137
491,-9.9181807,-63.0451073
492,-9.8422608,-62.9867041
493,-9.9045659,-63.0374989
494,-9.9039917,-63.0360867
495,-9.9066523,-63.0360388
496,-9.9087913,-63.0359976
497,-9.9164742,-63.035418
498,-9.9164762,-63.0342971
499,-9.9158247,-63.0354199
500,-9.9157652,-63.034313
501,-9.9150725,-63.0354366
502,-9.9151059,-63.0343305
503,-9.9144009,-63.0354473
504,-9.914377,-63.034347
505,-9.9137569,-63.0346379
506,-9.9115708,-63.0354853
507,-9.9115534,-63.0349493
508,-9.9115466,-63.0344247
509,-9.8372834,-62.9872586
510,-9.919642,-63.0472129
511,-9.8422448,-62.9848925
512,-9.9338784,-63.0203325
513,-9.9197948,-63.0504983
514,-9.9201535,-63.045812
515,-9.9050046,-63.0392811
516,-9.8384734,-62.9840419
517,-9.9201802,-63.0487406
518,-9.9050959,-63.0383824
519,-9.920292,-63.0454327
520,-9.8408268,-62.7634757
521,-9.9066638,-63.0365337
522,-9.9208038,-63.0440309
523,-9.9066854,-63.037461
524,-9.9067063,-63.0383567
525,-9.9209483,-63.0375154
526,-9.9210302,-63.0506007
527,-9.9212422,-63.0457907
528,-9.9067484,-63.0401687
529,-9.92128,-63.0488373
530,-9.9857024,-63.020916
531,-9.9216935,-63.0506517
532,-9.9217464,-63.0444038
533,-9.9068143,-63.0429976
534,-9.906857,-63.0448324
535,-9.921947,-63.0347704
536,-9.9219639,-63.0488975
537,-9.895303,-63.0346961
538,-9.8953035,-63.0348133
539,-9.9272063,-63.0548268
540,-9.8983725,-63.0346132
541,-9.8988646,-63.0239139
542,-9.8983729,-63.0347413
543,-9.8989184,-63.0267813
544,-9.8989563,-63.0239135
545,-9.8989709,-63.0295861
546,-9.8990122,-63.0267781
547,-9.8990668,-63.0295806
548,-9.9003311,-63.0346979
549,-9.9003322,-63.0345701
550,-9.9025977,-63.0345118
551,-9.902598,-63.0346415
552,-9.9034335,-63.0318268
553,-9.9034386,-63.031997
554,-9.9035775,-63.0218123
555,-9.9038445,-63.0349114
556,-9.9038588,-63.0353984
557,-9.9039555,-63.0349046
558,-9.9039687,-63.0353929
559,-9.9041818,-63.0415061
